 # de.tudarmstadt.ukp.dkpro.core.api.ner.type.NamedEntity | value
#id=1
#text=For mange seere er den 61-årige journalist som kommentator næsten lige så vigtig som selve kampene.
#text=Påen restau rant sad han konstant og holdt hende i hå nden, mens han  med den anden hånd spiste sushi.
58-1	På	O	
58-2	en	O	
58-3	restau	O	
58-4	rant	O	
58-5	sad	O	
58-6	han	O	
58-7	konstant	O	
58-8	og	O	
58-9	holdt	O	
58-10	hende	O	
58-11	i	O	
58-12	hå	O	
58-13	nden	O	
58-14	,	O	
58-15	mens	O	
58-16	han	O	
58-17	med	O	
58-18	den	O	
58-19	anden	O	
58-20	hånd	O	
58-21	spiste	O	
58-22	sushi	O	
58-23	.	O	

#id=59
#text=Detvar nemlig en hyldest til hans forældre, tidligere borgmester i Støvring Kjeld Jensen og hans kone Sonja, der fejrede guldbryllup med ca. 60 gæster til fest.
59-1	Det	O	
59-2	var	O	
59-3	nemlig	O	
59-4	en	O	
59-5	hyldest	O	
59-6	til	O	
59-7	hans	O	
59-8	forældre	O	
59-9	,	O	
59-10	tidligere	O	
59-11	borgmester	O	
59-12	i	O	
59-13	Støvring	O	
59-14	Kjeld	O	
59-15	Jensen	O	
59-16	og	O	
59-17	hans	O	
59-18	kone	O	
59-19	Sonja	O	
59-20	,	O	
59-21	der	O	
59-22	fejrede	O	
59-23	guldbryllup	O	
59-24	med	O	
59-25	ca	O	
59-26	.	O	
59-27	60	O	
59-28	gæster	O	
59-29	til	O	
59-30	fest	O	
59-31	.	O	

#id=60
#text=Den31. august 2009 tiltrådte han som direktør for Iværksætterfabrikken ApS, som er ejet af farmands firma Furesøhøj ApS.
60-1	Den	O	
60-2	31	O	
60-3	.	O	
60-4	august	O	
60-5	2009	O	
60-6	tiltrådte	O	
60-7	han	O	
60-8	som	O	
60-9	direktør	O	
60-10	for	O	
60-11	Iværksætterfabrikken	O	
60-12	ApS	O	
60-13	,	O	
60-14	som	O	
60-15	er	O	
60-16	ejet	O	
60-17	af	O	
60-18	farmands	O	
60-19	firma	O	
60-20	Furesøhøj	O	
60-21	ApS	O	
60-22	.	O	

#id=61
#text=4.
61-1	4	O	
61-2	.	O	

#id=62
#text=BRISTOL:
62-1	BRISTOL	O	
62-2	:	O	

#id=63
#text=Nårjeg ikke synger, tager jeg job som tjener for at klare mig, fortalte den 21-årige bornholmer, der bor på Østerbro i København.
63-1	Når	O	
63-2	jeg	O	
63-3	ikke	O	
63-4	synger	O	
63-5	,	O	
63-6	tager	O	
63-7	jeg	O	
63-8	job	O	
63-9	som	O	
63-10	tjener	O	
63-11	for	O	
63-12	at	O	
63-13	klare	O	
63-14	mig	O	
63-15	,	O	
63-16	fortalte	O	
63-17	den	O	
63-18	21	O	
63-19	-	O	
63-20	årige	O	
63-21	bornholmer	O	
63-22	,	O	
63-23	der	O	
63-24	bor	O	
63-25	på	O	
63-26	Østerbro	O	
63-27	i	O	
63-28	København	O	
63-29	.	O	

#id=64
#text=Som det første sted i verden kan gæster nu komme ekstraordinært tæt på krokodillerne i det sydafrikanske Cango-vildtreservat i Oudtshoorn.
64-1	Som	O	
64-2	det	O	
64-3	første	O	
64-4	sted	O	
64-5	i	O	
64-6	verden	O	
64-7	kan	O	
64-8	gæster	O	
64-9	nu	O	
64-10	komme	O	
64-11	ekstraordinært	O	
64-12	tæt	O	
64-13	på	O	
64-14	krokodillerne	O	
64-15	i	O	
64-16	det	O	
64-17	sydafrikanske	O	
64-18	Cango	O	
64-19	-	O	
64-20	vildtreservat	O	
64-21	i	O	
64-22	Oudtshoorn	O	
64-23	.	O	

#id=65
#text=Dade var kommet sig over det umiddelbare chok, kom der dog lidt mere stil over fejringen me  d boblende champagne i massevis.
65-1	Da	O	
65-2	de	O	
65-3	var	O	
65-4	kommet	O	
65-5	sig	O	
65-6	over	O	
65-7	det	O	
65-8	umiddelbare	O	
65-9	chok	O	
65-10	,	O	
65-11	kom	O	
65-12	der	O	
65-13	dog	O	
65-14	lidt	O	
65-15	mere	O	
65-16	stil	O	
65-17	over	O	
65-18	fejringen	O	
65-19	me	O	
65-20	d	O	
65-21	boblende	O	
65-22	champagne	O	
65-23	i	O	
65-24	massevis	O	
65-25	.	O	

#id=66
#text=Vi har netop skrevet under i dag, afslørede Noam.
66-1	Vi	O	
66-2	har	O	
66-3	netop	O	
66-4	skrevet	O	
66-5	under	O	
66-6	i	O	
66-7	dag	O	
66-8	,	O	
66-9	afslørede	O	
66-10	Noam	O	
66-11	.	O	

#id=67
#text=Bunkeraf legetøj og en vildt voksende have dokumenterer, at her bor en travl børnefamilie.
67-1	Bunker	O	
67-2	af	O	
67-3	legetøj	O	
67-4	og	O	
67-5	en	O	
67-6	vildt	O	
67-7	voksende	O	
67-8	have	O	
67-9	dokumenterer	O	
67-10	,	O	
67-11	at	O	
67-12	her	O	
67-13	bor	O	
67-14	en	O	
67-15	travl	O	
67-16	børnefamilie	O	
67-17	.	O	

#id=68
#text=Denseneste tid har hans ottende ægteskab ellers hængt i en tynd tråd, men måske er han og konen, Shawn Southwick, ved at begrave stridsøksen.
68-1	Den	O	
68-2	seneste	O	
68-3	tid	O	
68-4	har	O	
68-5	hans	O	
68-6	ottende	O	
68-7	ægteskab	O	
68-8	ellers	O	
68-9	hængt	O	
68-10	i	O	
68-11	en	O	
68-12	tynd	O	
68-13	tråd	O	
68-14	,	O	
68-15	men	O	
68-16	måske	O	
68-17	er	O	
68-18	han	O	
68-19	og	O	
68-20	konen	O	
68-21	,	O	
68-22	Shawn	O	
68-23	Southwick	O	
68-24	,	O	
68-25	ved	O	
68-26	at	O	
68-27	begrave	O	
68-28	stridsøksen	O	
68-29	.	O	

#id=69
#text=De bor i dag i Spanien med deres tvillingpiger Mille og Cecilie, som de fik i sommeren 2009.
69-1	De	O	
69-2	bor	O	
69-3	i	O	
69-4	dag	O	
69-5	i	O	
69-6	Spanien	O	
69-7	med	O	
69-8	deres	O	
69-9	tvillingpiger	O	
69-10	Mille	O	
69-11	og	O	
69-12	Cecilie	O	
69-13	,	O	
69-14	som	O	
69-15	de	O	
69-16	fik	O	
69-17	i	O	
69-18	sommeren	O	
69-19	2009	O	
69-20	.	O	

#id=70
#text=-var i fantastisk VM-humør, da han sammen med landsholdskammeraterne ankom til Krysna i Sydafrika, hvor landsholdets nye hotel ligger.
70-1	-	O	
70-2	var	O	
70-3	i	O	
70-4	fantastisk	O	
70-5	VM	O	
70-6	-	O	
70-7	humør	O	
70-8	,	O	
70-9	da	O	
70-10	han	O	
70-11	sammen	O	
70-12	med	O	
70-13	landsholdskammeraterne	O	
70-14	ankom	O	
70-15	til	O	
70-16	Krysna	O	
70-17	i	O	
70-18	Sydafrika	O	
70-19	,	O	
70-20	hvor	O	
70-21	landsholdets	O	
70-22	nye	O	
70-23	hotel	O	
70-24	ligger	O	
70-25	.	O	

#id=71
#text=Han flyttede ud  af hendes lejlighed, men rykkede ind i nabohuset, hvor han stadig bor.
71-1	Han	O	
71-2	flyttede	O	
71-3	ud	O	
71-4	af	O	
71-5	hendes	O	
71-6	lejlighed	O	
71-7	,	O	
71-8	men	O	
71-9	rykkede	O	
71-10	ind	O	
71-11	i	O	
71-12	nabohuset	O	
71-13	,	O	
71-14	hvor	O	
71-15	han	O	
71-16	stadig	O	
71-17	bor	O	
71-18	.	O	

#id=72
#text=Ogtrods sin stjernestatus undlod han ifølge kilden at gøre ekstra opmærksom på sin tilstedeværelse.
72-1	Og	O	
72-2	trods	O	
72-3	sin	O	
72-4	stjernestatus	O	
72-5	undlod	O	
72-6	han	O	
72-7	ifølge	O	
72-8	kilden	O	
72-9	at	O	
72-10	gøre	O	
72-11	ekstra	O	
72-12	opmærksom	O	
72-13	på	O	
72-14	sin	O	
72-15	tilstedeværelse	O	
72-16	.	O	

#id=73
#text=Jegvil hjælpe!
73-1	Jeg	O	
73-2	vil	O	
73-3	hjælpe	O	
73-4	!	O	

#id=74
#text=De havde det sjovt - skålede og bundede flere glas.
74-1	De	O	
74-2	havde	O	
74-3	det	O	
74-4	sjovt	O	
74-5	-	O	
74-6	skålede	O	
74-7	og	O	
74-8	bundede	O	
74-9	flere	O	
74-10	glas	O	
74-11	.	O	

#id=75
#text=Går ikke i byen Det tænder jeg på:
75-1	Går	O	
75-2	ikke	O	
75-3	i	O	
75-4	byen	O	
75-5	Det	O	
75-6	tænder	O	
75-7	jeg	O	
75-8	på	O	
75-9	:	O	

#id=76
#text=Ifølge SE og HØRs oplysninger har Nicklas sat sin egen lejlighed til salg.
76-1	Ifølge	O	
76-2	SE	O	
76-3	og	O	
76-4	HØRs	O	
76-5	oplysninger	O	
76-6	har	O	
76-7	Nicklas	O	
76-8	sat	O	
76-9	sin	O	
76-10	egen	O	
76-11	lejlighed	O	
76-12	til	O	
76-13	salg	O	
76-14	.	O	

#id=77
#text=Nusidder 18-årige Anna Nygaard på et prinsesseværelse på Holckenhavn Slot på Fyn og fortæller om sit nye stjerneliv, mens makeup-artisten lakerer de lange negle, og stylisten gør kjolen klar.
77-1	Nu	O	
77-2	sidder	O	
77-3	18	O	
77-4	-	O	
77-5	årige	O	
77-6	Anna	O	
77-7	Nygaard	O	
77-8	på	O	
77-9	et	O	
77-10	prinsesseværelse	O	
77-11	på	O	
77-12	Holckenhavn	O	
77-13	Slot	O	
77-14	på	O	
77-15	Fyn	O	
77-16	og	O	
77-17	fortæller	O	
77-18	om	O	
77-19	sit	O	
77-20	nye	O	
77-21	stjerneliv	O	
77-22	,	O	
77-23	mens	O	
77-24	makeup	O	
77-25	-	O	
77-26	artisten	O	
77-27	lakerer	O	
77-28	de	O	
77-29	lange	O	
77-30	negle	O	
77-31	,	O	
77-32	og	O	
77-33	stylisten	O	
77-34	gør	O	
77-35	kjolen	O	
77-36	klar	O	
77-37	.	O	

#id=78
#text=Sol,sand, strand og vand.
78-1	Sol	O	
78-2	,	O	
78-3	sand	O	
78-4	,	O	
78-5	strand	O	
78-6	og	O	
78-7	vand	O	
78-8	.	O	

#id=79
#text=Ved tretiden kom hun væltende ind ad døren til Karel van Mander sammen med en jævnaldrende kvinde og en mand.
79-1	Ved	O	
79-2	tretiden	O	
79-3	kom	O	
79-4	hun	O	
79-5	væltende	O	
79-6	ind	O	
79-7	ad	O	
79-8	døren	O	
79-9	til	O	
79-10	Karel	O	
79-11	van	O	
79-12	Mander	O	
79-13	sammen	O	
79-14	med	O	
79-15	en	O	
79-16	jævnaldrende	O	
79-17	kvinde	O	
79-18	og	O	
79-19	en	O	
79-20	mand	O	
79-21	.	O	

#id=80
#text=-syngende slikmund, har stiftet firmaet Outlet Hurup ApS.
80-1	-	O	
80-2	syngende	O	
80-3	slikmund	O	
80-4	,	O	
80-5	har	O	
80-6	stiftet	O	
80-7	firmaet	O	
80-8	Outlet	O	
80-9	Hurup	O	
80-10	ApS	O	
80-11	.	O	

#id=81
#text=-Jeg drømmer om at blive en stor sangerinde  engang, siger hun ligefrem.
81-1	-	O	
81-2	Jeg	O	
81-3	drømmer	O	
81-4	om	O	
81-5	at	O	
81-6	blive	O	
81-7	en	O	
81-8	stor	O	
81-9	sangerinde	O	
81-10	engang	O	
81-11	,	O	
81-12	siger	O	
81-13	hun	O	
81-14	ligefrem	O	
81-15	.	O	

#id=82
#text=Vi ville gerne have sprøjtet sne ud på folk, men det kunne ikke lade sig gøre, så i stedet puttede vi ti kilo ris i en kano og fyrede den af.
82-1	Vi	O	
82-2	ville	O	
82-3	gerne	O	
82-4	have	O	
82-5	sprøjtet	O	
82-6	sne	O	
82-7	ud	O	
82-8	på	O	
82-9	folk	O	
82-10	,	O	
82-11	men	O	
82-12	det	O	
82-13	kunne	O	
82-14	ikke	O	
82-15	lade	O	
82-16	sig	O	
82-17	gøre	O	
82-18	,	O	
82-19	så	O	
82-20	i	O	
82-21	stedet	O	
82-22	puttede	O	
82-23	vi	O	
82-24	ti	O	
82-25	kilo	O	
82-26	ris	O	
82-27	i	O	
82-28	en	O	
82-29	kano	O	
82-30	og	O	
82-31	fyrede	O	
82-32	den	O	
82-33	af	O	
82-34	.	O	

#id=83
#text=v.) klædt i smarte Gucci-kjoler til lanceringsfest for en ny parfume i den eksklusive Gucci-butik på Strøget i København.
83-1	v	O	
83-2	.	O	
83-3	)	O	
83-4	klædt	O	
83-5	i	O	
83-6	smarte	O	
83-7	Gucci	O	
83-8	-	O	
83-9	kjoler	O	
83-10	til	O	
83-11	lanceringsfest	O	
83-12	for	O	
83-13	en	O	
83-14	ny	O	
83-15	parfume	O	
83-16	i	O	
83-17	den	O	
83-18	eksklusive	O	
83-19	Gucci	O	
83-20	-	O	
83-21	butik	O	
83-22	på	O	
83-23	Strøget	O	
83-24	i	O	
83-25	København	O	
83-26	.	O	

#id=84
#text=Jessica Sky Collection Mit idol:
84-1	Jessica	O	
84-2	Sky	O	
84-3	Collection	O	
84-4	Mit	O	
84-5	idol	O	
84-6	:	O	

#id=85
#text=-charmerende tronarving, blev forleden kåret som Årets fjernvarmedansker 2010.
85-1	-	O	
85-2	charmerende	O	
85-3	tronarving	O	
85-4	,	O	
85-5	blev	O	
85-6	forleden	O	
85-7	kåret	O	
85-8	som	O	
85-9	Årets	O	
85-10	fjernvarmedansker	O	
85-11	2010	O	
85-12	.	O	

#id=86
#text=Demennesker, jeg var tro over for, de kunne stole på mig hele vejen.
86-1	De	O	
86-2	mennesker	O	
86-3	,	O	
86-4	jeg	O	
86-5	var	O	
86-6	tro	O	
86-7	over	O	
86-8	for	O	
86-9	,	O	
86-10	de	O	
86-11	kunne	O	
86-12	stole	O	
86-13	på	O	
86-14	mig	O	
86-15	hele	O	
86-16	vejen	O	
86-17	.	O	

#id=87
#text=Enstor lastbil med anhænger er nemlig ankommet, og da godsforvalteren Søren Frederiksen ikke længere arbejder for Joachim, må prinsen selv agere modtagelseskomité.
87-1	En	O	
87-2	stor	O	
87-3	lastbil	O	
87-4	med	O	
87-5	anhænger	O	
87-6	er	O	
87-7	nemlig	O	
87-8	ankommet	O	
87-9	,	O	
87-10	og	O	
87-11	da	O	
87-12	godsforvalteren	O	
87-13	Søren	O	
87-14	Frederiksen	O	
87-15	ikke	O	
87-16	længere	O	
87-17	arbejder	O	
87-18	for	O	
87-19	Joachim	O	
87-20	,	O	
87-21	må	O	
87-22	prinsen	O	
87-23	selv	O	
87-24	agere	O	
87-25	modtagelseskomité	O	
87-26	.	O	

#id=88
#text=Han fortalte bl.
88-1	Han	O	
88-2	fortalte	O	
88-3	bl	O	
88-4	.	O	

#id=89
#text=I" Arn" er Joakim Nätterqvist kæreste med Cecilia, der spilles af Sofia Helin, som han også kender fra Teaterhøjskolen.
89-1	I	O	
89-2	"	O	
89-3	Arn	O	
89-4	"	O	
89-5	er	O	
89-6	Joakim	O	
89-7	Nätterqvist	O	
89-8	kæreste	O	
89-9	med	O	
89-10	Cecilia	O	
89-11	,	O	
89-12	der	O	
89-13	spilles	O	
89-14	af	O	
89-15	Sofia	O	
89-16	Helin	O	
89-17	,	O	
89-18	som	O	
89-19	han	O	
89-20	også	O	
89-21	kender	O	
89-22	fra	O	
89-23	Teaterhøjskolen	O	
89-24	.	O	

#id=90
#text=-Brians unge søn, har fået elevplads i et speditionsfirma i Brøndby.
90-1	-	O	
90-2	Brians	O	
90-3	unge	O	
90-4	søn	O	
90-5	,	O	
90-6	har	O	
90-7	fået	O	
90-8	elevplads	O	
90-9	i	O	
90-10	et	O	
90-11	speditionsfirma	O	
90-12	i	O	
90-13	Brøndby	O	
90-14	.	O	

#id=91
#text=Enarbejdsulykke med stærk strøm kostede Rune førligheden og forbrændinger over 69 procent af kroppen.
91-1	En	O	
91-2	arbejdsulykke	O	
91-3	med	O	
91-4	stærk	O	
91-5	strøm	O	
91-6	kostede	O	
91-7	Rune	O	
91-8	førligheden	O	
91-9	og	O	
91-10	forbrændinger	O	
91-11	over	O	
91-12	69	O	
91-13	procent	O	
91-14	af	O	
91-15	kroppen	O	
91-16	.	O	

#id=92
#text=Isamarbejde med Walt Disney Studios Motion Pictures udlover vi et hav af flotte  præmier.
92-1	I	O	
92-2	samarbejde	O	
92-3	med	O	
92-4	Walt	O	
92-5	Disney	O	
92-6	Studios	O	
92-7	Motion	O	
92-8	Pictures	O	
92-9	udlover	O	
92-10	vi	O	
92-11	et	O	
92-12	hav	O	
92-13	af	O	
92-14	flotte	O	
92-15	præmier	O	
92-16	.	O	

#id=93
#text=Texanernestrang til storhed kommer i særdeleshed til udtryk i Texas State Capitol, hvor guvernøren og de øvrige statsansatte holder til.
93-1	Texanernes	O	
93-2	trang	O	
93-3	til	O	
93-4	storhed	O	
93-5	kommer	O	
93-6	i	O	
93-7	særdeleshed	O	
93-8	til	O	
93-9	udtryk	O	
93-10	i	O	
93-11	Texas	O	
93-12	State	O	
93-13	Capitol	O	
93-14	,	O	
93-15	hvor	O	
93-16	guvernøren	O	
93-17	og	O	
93-18	de	O	
93-19	øvrige	O	
93-20	statsansatte	O	
93-21	holder	O	
93-22	til	O	
93-23	.	O	

#id=94
#text=Og så kan du selv regne resten ud, sagde Paw, da han forleden troppede op arm i arm med højgravide Lina Rafn til Zulu Awards.
94-1	Og	O	
94-2	så	O	
94-3	kan	O	
94-4	du	O	
94-5	selv	O	
94-6	regne	O	
94-7	resten	O	
94-8	ud	O	
94-9	,	O	
94-10	sagde	O	
94-11	Paw	O	
94-12	,	O	
94-13	da	O	
94-14	han	O	
94-15	forleden	O	
94-16	troppede	O	
94-17	op	O	
94-18	arm	O	
94-19	i	O	
94-20	arm	O	
94-21	med	O	
94-22	højgravide	O	
94-23	Lina	O	
94-24	Rafn	O	
94-25	til	O	
94-26	Zulu	O	
94-27	Awards	O	
94-28	.	O	

#id=95
#text=Drengeneer de seksårige Marcus ( t.
95-1	Drengene	O	
95-2	er	O	
95-3	de	O	
95-4	seksårige	O	
95-5	Marcus	O	
95-6	(	O	
95-7	t	O	
95-8	.	O	

#id=96
#text=-dejlig diva, modtog søndag eftermiddag årets Harlekin Pris ved en ceremoni i Aalborg Kongres & Kultur Center.
96-1	-	O	
96-2	dejlig	O	
96-3	diva	O	
96-4	,	O	
96-5	modtog	O	
96-6	søndag	O	
96-7	eftermiddag	O	
96-8	årets	O	
96-9	Harlekin	O	
96-10	Pris	O	
96-11	ved	O	
96-12	en	O	
96-13	ceremoni	O	
96-14	i	O	
96-15	Aalborg	O	
96-16	Kongres	O	
96-17	&	O	
96-18	Kultur	O	
96-19	Center	O	
96-20	.	O	

#id=97
#text=-Jeg går efter seriøse roller.
97-1	-	O	
97-2	Jeg	O	
97-3	går	O	
97-4	efter	O	
97-5	seriøse	O	
97-6	roller	O	
97-7	.	O	

#id=98
#text=-kendt mand, er i sin fremskredne alder af 31 år blevet tynd i toppen.
98-1	-	O	
98-2	kendt	O	
98-3	mand	O	
98-4	,	O	
98-5	er	O	
98-6	i	O	
98-7	sin	O	
98-8	fremskredne	O	
98-9	alder	O	
98-10	af	O	
98-11	31	O	
98-12	år	O	
98-13	blevet	O	
98-14	tynd	O	
98-15	i	O	
98-16	toppen	O	
98-17	.	O	

#id=99
#text=Hun gider nemlig ikke signalere noget, hun ikke er.
99-1	Hun	O	
99-2	gider	O	
99-3	nemlig	O	
99-4	ikke	O	
99-5	signalere	O	
99-6	noget	O	
99-7	,	O	
99-8	hun	O	
99-9	ikke	O	
99-10	er	O	
99-11	.	O	

#id=100
#text=-" KRIMI5" s kompetente vært, ska l tilbringe efterårsferien i sit totalt nyrenoverede  hus og ikke som normalt i sommerhuset på Læsø.
100-1	-	O	
100-2	"	O	
100-3	KRIMI5	O	
100-4	"	O	
100-5	s	O	
100-6	kompetente	O	
100-7	vært	O	
100-8	,	O	
100-9	ska	O	
100-10	l	O	
100-11	tilbringe	O	
100-12	efterårsferien	O	
100-13	i	O	
100-14	sit	O	
100-15	totalt	O	
100-16	nyrenoverede	O	
100-17	hus	O	
100-18	og	O	
100-19	ikke	O	
100-20	som	O	
100-21	normalt	O	
100-22	i	O	
100-23	sommerhuset	O	
100-24	på	O	
100-25	Læsø	O	
100-26	.	O	

